Feature_Set,Classifier,F1_Score_Macro
Edge + DarkChannel + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8528753043687367
LBP + DL_Inception + DL_ResNet,MLP,0.8528724462434327
Contrast + Edge + LBP + SpatialFreq + DL_ResNet + DL_EfficientNet,RandomForest,0.8528265257837997
DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet,MLP,0.8526585227999355
SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.8525886074269243
Contrast + DL_ResNet + DL_EfficientNet,MLP,0.8525101617300678
Contrast + DarkChannel + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8524805786318487
Contrast + Edge + DarkChannel + LBP + DL_Inception + DL_EfficientNet,MLP,0.8522118842298096
Contrast + Edge + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8521789687837213
Contrast + Edge + LBP + SpatialFreq + DL_EfficientNet,RandomForest,0.8521300470218179
Contrast + LBP + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8520689006651445
Edge + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8520320894663801
Contrast + Edge + DL_Inception + DL_ResNet,RandomForest,0.8520115531377005
DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8519176177505651
DarkChannel + DL_EfficientNet,MLP,0.8519081483806634
Contrast + LBP + SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.8518812261544026
DarkChannel + SpatialFreq + DL_EfficientNet,MLP,0.851853773505719
DarkChannel + DL_Inception + DL_ResNet,RandomForest,0.8518052049724882
DarkChannel + DL_ResNet + DL_EfficientNet,MLP,0.8517971918107008
Contrast + Edge + DarkChannel + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.851793183189554
Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.8517752160652033
LBP + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8517400968826179
Contrast + DarkChannel + SpatialFreq + DL_ResNet,RandomForest,0.8517362107189628
DarkChannel + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8516570194006505
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8516115458874124
Edge + DarkChannel + SpatialFreq + DL_ResNet,RandomForest,0.8516019384333173
Edge + SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.8515915806239516
Contrast + LBP + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8513383140008154
Contrast + DarkChannel + LBP + SpatialFreq + DL_EfficientNet,MLP,0.8512509246909981
Contrast + LBP + DL_Inception + DL_EfficientNet,RandomForest,0.8512301383482059
Contrast + DarkChannel + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8512108445718722
Edge + DarkChannel + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8511948117774987
Contrast + Edge + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8510784572683578
Contrast + DarkChannel + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8510610897653738
Edge + DL_EfficientNet,RandomForest,0.8510420614427039
DarkChannel + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8509510990275881
Contrast + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8507539840815197
Contrast + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.8507035511577443
Contrast + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.8506968520717411
DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8506690086312059
Contrast + Edge + DarkChannel + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8506328713021984
Contrast + Edge + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.8506070373241783
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8506044829932424
Contrast + Edge + LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.8505957650955166
Contrast + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8505841756966157
Contrast + Edge + LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8505137883496475
DarkChannel + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.850439604656481
Contrast + LBP + DL_Inception + DL_EfficientNet,MLP,0.850385486009667
DarkChannel + LBP + DL_EfficientNet,RandomForest,0.8502808478223036
DarkChannel + LBP + DL_Inception + DL_EfficientNet,RandomForest,0.8502049314836096
SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8501208107879343
Edge + DarkChannel + LBP + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8500984959464434
DarkChannel + DL_EfficientNet,RandomForest,0.8500785939531497
Edge + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.8500447205824211
DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8500270868470722
Contrast + Edge + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8497287731300396
Contrast + LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8497030295066065
Contrast + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.8496701229347583
DarkChannel + LBP + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8495981900240107
Edge + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.8495742197254049
SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.8495351161419006
Edge + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8494239476294881
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8494110425417901
DarkChannel + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.8493884722439418
Contrast + DarkChannel + SpatialFreq + DL_EfficientNet,MLP,0.8493586785504965
Contrast + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8493430068039798
DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.8488834963061255
SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8487977782495844
Contrast + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8487553213065521
Edge + DarkChannel + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8487366423118587
Edge + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8486858657876717
DarkChannel + SpatialFreq + DL_EfficientNet,RandomForest,0.8486650187235861
SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8485930909198464
Contrast + DarkChannel + DL_Inception + DL_ResNet,RandomForest,0.8485162948959365
Contrast + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.848479260727377
Edge + DarkChannel + DL_Inception + DL_EfficientNet,MLP,0.8484686785385602
DarkChannel + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.8484371362668748
Contrast + Edge + DarkChannel + LBP + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8483731241046065
Contrast + Edge + LBP + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.848341777288832
Contrast + Edge + LBP + DL_EfficientNet,MLP,0.8483211179941673
Contrast + LBP + DL_EfficientNet,RandomForest,0.8480445157710641
Contrast + DarkChannel + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8480211687314231
Contrast + SpatialFreq + DL_Inception,MLP,0.8480053773310342
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.8478893430774574
Edge + DarkChannel + LBP + SpatialFreq + DL_EfficientNet,MLP,0.8477377210969734
DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8476641949060457
Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8476371731808754
Edge + LBP + SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.8474991473693786
DarkChannel + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.847325194452592
Contrast + Edge + DarkChannel + DL_EfficientNet,RandomForest,0.8473202440268262
Edge + DarkChannel + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8472518386006211
DarkChannel + LBP + DL_EfficientNet,MLP,0.8472464755589751
Contrast + Edge + LBP + SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.8472064792015006
DL_EfficientNet,RandomForest,0.8469617025953682
Contrast + Edge + DarkChannel + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8468671482498801
Contrast + DarkChannel + LBP + SpatialFreq + DL_EfficientNet,RandomForest,0.8468541666624821
LBP + SpatialFreq + DL_EfficientNet,RandomForest,0.8467344274773161
Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.846567510019289
Edge + DarkChannel + LBP + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8465318378329781
Contrast + DarkChannel + LBP + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8464976113549799
LBP + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8464879169595145
Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8464783502983753
DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8464489278399692
Contrast + LBP + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8464388895942093
Contrast + DarkChannel + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8463800791040331
LBP + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8463768980156537
Contrast + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.846358922023786
Contrast + LBP + DL_EfficientNet,MLP,0.8463421592893112
Edge + LBP + HOG + DL_ResNet + DL_EfficientNet,MLP,0.8461914119149645
Contrast + Edge + LBP + DL_Inception + DL_EfficientNet,MLP,0.8461588470544381
Contrast + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.846132548802462
LBP + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8460738198889415
Contrast + Edge + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8460272100167583
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.845989922619534
Contrast + DarkChannel + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8459795113844819
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.8459616440654859
Edge + LBP + DL_EfficientNet,MLP,0.8459574630234151
Edge + LBP + DL_EfficientNet,RandomForest,0.8458739545900716
DarkChannel + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8457558121948721
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8455409311984432
Contrast + SpatialFreq + DL_EfficientNet,RandomForest,0.8455161196009577
Edge + SpatialFreq + DL_EfficientNet,RandomForest,0.845490432013446
Contrast + Edge + DarkChannel + DL_Inception + DL_EfficientNet,MLP,0.8454425373854445
Contrast + Edge + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8454225370586961
Edge + DarkChannel + DL_Inception + DL_ResNet,RandomForest,0.845404988734462
Edge + DarkChannel + LBP + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8453818717046667
Contrast + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8453562187408299
Edge + LBP + DL_Inception + DL_EfficientNet,MLP,0.8453181196799096
Contrast + Edge + LBP + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8453054203708419
Contrast + Edge + LBP + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8453002332005521
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_EfficientNet,RandomForest,0.8452999454353701
SpatialFreq + DL_EfficientNet,MLP,0.8452910952866828
Edge + DarkChannel + LBP + DL_Inception + DL_EfficientNet,MLP,0.8452179884406196
DarkChannel + LBP + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8452110938140421
DarkChannel + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8452097194612381
Edge + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.845095315076677
Edge + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8450848820959186
DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8450600553176372
LBP + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8450493193378575
LBP + DL_Inception + SpatialFreq_mRMR,SVM,0.8450081893030722
Contrast + DarkChannel + LBP + DL_Inception + SpatialFreq_mRMR,SVM,0.8450081893030722
Contrast + LBP + DL_Inception + SpatialFreq_mRMR,SVM,0.8450081893030722
Contrast + Edge + LBP + DL_Inception + SpatialFreq_mRMR,SVM,0.8450081893030722
Contrast + Edge + DarkChannel + LBP + DL_Inception + SpatialFreq_mRMR,SVM,0.8450081893030722
Edge + DarkChannel + LBP + DL_Inception + SpatialFreq_mRMR,SVM,0.8450081893030722
Edge + LBP + DL_Inception + SpatialFreq_mRMR,SVM,0.8450081893030722
DarkChannel + LBP + DL_Inception + SpatialFreq_mRMR,SVM,0.8450081893030722
Contrast + Edge + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8449828156911907
Contrast + DL_EfficientNet,RandomForest,0.8447880884664846
Edge + DarkChannel + LBP + DL_Inception + DL_EfficientNet,RandomForest,0.84470291681517
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_ResNet + DL_EfficientNet,RandomForest,0.8446773666718077
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_EfficientNet,MLP,0.844512519005517
Contrast + DarkChannel + LBP + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8444558401334028
Contrast + LBP + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8444152649076193
Edge + LBP + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8444124878303049
Edge + LBP + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8444107561000095
Contrast + Edge + LBP + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8443869229101573
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8443580042233986
SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.8443404848992889
Contrast + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8443083064145099
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8442996084636029
Contrast + Edge + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8442103884970134
Edge + DarkChannel + DL_EfficientNet,RandomForest,0.8441628503990133
DarkChannel + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8441297773933772
Edge + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8441297773933772
Contrast + DarkChannel + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8441297773933772
Contrast + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8441297773933772
LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8441297773933772
Contrast + Edge + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8441297773933772
Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8441297773933772
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8441297773933772
Contrast + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8441118641856533
Contrast + DarkChannel + SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.8441104381169705
LBP + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.8440584889151428
Edge + DarkChannel + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8438901805817813
Edge + DL_ResNet + DL_EfficientNet,MLP,0.8438889804581476
Contrast + Edge + LBP + DL_Inception,MLP,0.8438806753740591
LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.843800787211143
DarkChannel + DL_Inception + DL_EfficientNet,MLP,0.8435409315335971
LBP + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8435041480700253
LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8434672508618128
Contrast + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8434672288092271
Edge + DarkChannel + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8434577944904948
Edge + SpatialFreq + DL_Inception + DL_ResNet,MLP,0.8434170126100522
Contrast + Edge + LBP + DL_Inception + DL_EfficientNet,RandomForest,0.8434048448706444
Contrast + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8434026851149403
Contrast + Edge + DarkChannel + LBP + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8432712283361361
SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.8432212247002177
LBP + DL_Inception + SpatialFreq_mRMR,MLP,0.8430461954374853
Contrast + DarkChannel + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8429647634624351
LBP + DL_EfficientNet,RandomForest,0.8429333230162112
Contrast + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8428585140023641
Contrast + LBP + DL_Inception + SpatialFreq_mRMR,MLP,0.8428172948295589
Contrast + DarkChannel + SpatialFreq + DL_Inception,MLP,0.8424846716043455
DarkChannel + LBP + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8424398626214311
Contrast + Edge + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8423552488195611
Contrast + DarkChannel + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8421952188234592
Edge + DarkChannel + DL_Inception + DL_EfficientNet,RandomForest,0.8420876434280462
Edge + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8420533635388499
Contrast + Edge + DL_Inception + DL_EfficientNet,RandomForest,0.8420502269683692
Edge + LBP + DL_Inception,SVM,0.8420151216720347
Contrast + Edge + DarkChannel + LBP + DL_Inception,SVM,0.8420151216720347
LBP + DL_Inception,SVM,0.8420151216720347
Contrast + LBP + DL_Inception,SVM,0.8420151216720347
Contrast + Edge + LBP + DL_Inception,SVM,0.8420151216720347
DarkChannel + LBP + DL_Inception,SVM,0.8420151216720347
Contrast + DarkChannel + LBP + DL_Inception,SVM,0.8420151216720347
Edge + DarkChannel + LBP + DL_Inception,SVM,0.8420151216720347
Contrast + Edge + DarkChannel + LBP + DL_Inception + SpatialFreq_mRMR,MLP,0.8419829777243517
Contrast + Edge + DarkChannel + LBP + DL_Inception + DL_EfficientNet,RandomForest,0.8419124993680549
Contrast + DarkChannel + DL_EfficientNet,RandomForest,0.8419037235576653
Contrast + Edge + DarkChannel + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8418584341902363
Contrast + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8418073189599042
DarkChannel + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8418063145347363
Contrast + LBP + SpatialFreq + DL_Inception,SVM,0.8417022749491405
LBP + SpatialFreq + DL_Inception,SVM,0.8417022749491405
Contrast + DarkChannel + LBP + SpatialFreq + DL_Inception,SVM,0.8417022749491405
Edge + LBP + SpatialFreq + DL_Inception,SVM,0.8417022749491405
DarkChannel + LBP + SpatialFreq + DL_Inception,SVM,0.8417022749491405
Contrast + Edge + LBP + SpatialFreq + DL_Inception,SVM,0.8417022749491405
Edge + DarkChannel + LBP + SpatialFreq + DL_Inception,SVM,0.8417022749491405
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_Inception,SVM,0.8417022749491405
Contrast + LBP + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8416552816082221
DarkChannel + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8415590025470824
Contrast + DarkChannel + LBP + DL_Inception + DL_EfficientNet,MLP,0.8414960969926698
Contrast + DarkChannel + SpatialFreq + DL_EfficientNet,RandomForest,0.8414207116454175
Edge + DL_Inception + DL_EfficientNet,MLP,0.8411922846646191
DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8411791564996418
SpatialFreq + DL_EfficientNet,RandomForest,0.8411750519585128
Edge + DarkChannel + SpatialFreq + DL_EfficientNet,RandomForest,0.84115259481648
Contrast + DarkChannel + DL_Inception,MLP,0.8411122762889853
LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8409986411544026
DarkChannel + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.840893044546782
Contrast + Edge + LBP + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8408282125725572
Edge + DarkChannel + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8407872241777594
Contrast + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8406232452313389
Contrast + Edge + DL_EfficientNet,RandomForest,0.8405565839493002
Edge + LBP + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8405391186151873
Contrast + Edge + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8405141913951573
Contrast + Edge + DarkChannel + SpatialFreq + DL_EfficientNet,RandomForest,0.8403020320007835
Contrast + DarkChannel + LBP + DL_Inception + DL_EfficientNet,RandomForest,0.8402398396854963
Edge + DarkChannel + SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.8401985478241543
Contrast + Edge + LBP + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8400223818065553
Contrast + DarkChannel + DL_Inception + DL_EfficientNet,RandomForest,0.8399490959102289
Contrast + DarkChannel + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8398363688168102
Contrast + Edge + DL_Inception + SpatialFreq_mRMR,SVM,0.8396675349030011
Edge + DL_Inception + SpatialFreq_mRMR,SVM,0.8396675349030011
DL_Inception + SpatialFreq_mRMR,SVM,0.8396675349030011
Contrast + DarkChannel + DL_Inception + SpatialFreq_mRMR,SVM,0.8396675349030011
Contrast + DL_Inception + SpatialFreq_mRMR,SVM,0.8396675349030011
DarkChannel + DL_Inception + SpatialFreq_mRMR,SVM,0.8396675349030011
Contrast + Edge + DarkChannel + DL_Inception + SpatialFreq_mRMR,SVM,0.8396675349030011
Edge + DarkChannel + DL_Inception + SpatialFreq_mRMR,SVM,0.8396675349030011
Contrast + Edge + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8396648163655808
Edge + DarkChannel + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8396648163655808
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8396648163655808
Contrast + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8396648163655808
SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8396648163655808
DarkChannel + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8396648163655808
Edge + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8396648163655808
DarkChannel + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.839653698750124
Contrast + LBP + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8393242057283368
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8392683004483008
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8391343231573544
Contrast + Edge + DarkChannel + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.839106177224133
Edge + DarkChannel + LBP + DL_EfficientNet,MLP,0.8390926943003632
DarkChannel + DL_Inception + SpatialFreq_mRMR,MLP,0.8389967656594687
SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8389875602120842
DarkChannel + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8389548149768189
Edge + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8387837524586927
Edge + DarkChannel + DL_Inception,MLP,0.8387629295859783
DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.8386901921777212
DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8386672543192611
Edge + LBP + DL_Inception + SpatialFreq_mRMR,MLP,0.8386627266046658
Contrast + DarkChannel + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.8385325495897235
Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8383433879537503
DarkChannel + LBP + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8382912056224127
SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8382072054741496
Contrast + Edge + SpatialFreq + DL_EfficientNet,RandomForest,0.8379506710951485
Edge + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8378257775716706
Edge + DL_Inception + DL_EfficientNet,RandomForest,0.837729870548466
Edge + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.837697342573323
LBP + DL_EfficientNet,MLP,0.8376401858528961
LBP + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8376383935965673
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8376137731616307
Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.8375402593168563
Contrast + Edge + LBP + SpatialFreq + DL_Inception,MLP,0.8374150299757008
Contrast + Edge + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.8373618268834789
